shipment_id,order_id,warehouse_id,vehicle_id,driver_id,route_id,dispatch_date,expected_delivery_date,actual_delivery_date,shipment_weight,shipping_cost,status,delivery_type
SHP0198,ORD0198,WH003,VEH003,DRV023,RT019,2024-03-06,2024-03-11,2024-03-11,244.35,691.35,Returned,Inter-City
SHP0199,ORD0199,WH008,VEH001,DRV003,RT002,2024-09-29,2024-10-03,2024-10-02,428.44,1655.32,Delivered,Local
SHP0200,ORD0200,WH006,VEH019,DRV002,RT003,2024-04-29,2024-04-30,2024-04-29,590.57,3542.96,Delivered,Inter-City
SHP0201,ORD0201,WH002,VEH009,DRV003,RT001,2025-11-01,2025-11-04,2025-11-02,239.77,1584.79,Delivered,Local
SHP0202,ORD0202,WH009,VEH003,DRV046,RT019,2025-12-17,2025-12-24,2025-12-22,632.92,2289.49,Delivered,Inter-City
SHP0203,ORD0203,WH001,VEH011,DRV016,RT003,2024-11-20,2024-11-27,2024-11-27,47.09,266.69,Delivered,Inter-City
SHP0204,ORD0204,WH009,VEH002,DRV038,RT010,2025-10-24,2025-10-31,2025-10-29,822.6,6231.66,Delivered,Inter-City
SHP0205,ORD0205,WH007,VEH020,DRV034,RT016,2025-10-16,2025-10-18,2025-10-16,69.79,333.56,Delivered,Inter-City
SHP0206,ORD0206,WH008,VEH004,DRV027,RT013,2025-09-09,2025-09-14,2025-09-12,296.15,1322.41,Delivered,Inter-City
SHP0207,ORD0207,WH007,VEH004,DRV010,RT007,2025-05-11,2025-05-14,2025-05-14,487.6,2645.77,Delivered,Inter-City
SHP0208,ORD0208,WH004,VEH008,DRV012,RT011,2025-03-23,2025-03-25,2025-03-25,738.28,5760.24,Delivered,Inter-City
SHP0209,ORD0209,WH010,VEH020,DRV019,RT019,2025-08-05,2025-08-06,2025-08-06,995.69,4656.25,In Transit,Local
SHP0210,ORD0210,WH001,VEH003,DRV046,RT009,2024-06-18,2024-06-22,2024-06-22,848.88,6565.68,In Transit,Inter-City
SHP0211,ORD0211,WH003,VEH001,DRV014,RT015,2024-02-22,2024-02-27,2024-02-26,820.71,4303.23,Delivered,Local
SHP0212,ORD0212,WH003,VEH004,DRV006,RT014,2024-02-26,2024-03-04,2024-03-06,662.45,3945.28,Delayed,Inter-City
SHP0213,ORD0213,WH005,VEH004,DRV035,RT003,2024-08-28,2024-08-31,2024-08-29,703.31,4002.72,Delivered,Inter-City
SHP0214,ORD0214,WH009,VEH020,DRV033,RT019,2025-04-04,2025-04-06,2025-04-06,88.08,411.05,Delivered,Local
SHP0215,ORD0215,WH001,VEH018,DRV033,RT019,2024-10-23,2024-10-29,2024-10-27,35.38,244.9,Delivered,Inter-City
SHP0216,ORD0216,WH002,VEH018,DRV026,RT009,2024-11-07,2024-11-12,2024-11-12,164.91,448.8,Delivered,Local
SHP0217,ORD0217,WH006,VEH017,DRV033,RT008,2025-08-07,2025-08-11,2025-08-11,972.66,4126.8,Returned,Local
SHP0218,ORD0218,WH001,VEH018,DRV012,RT002,2024-01-27,2024-01-30,2024-01-28,51.59,250.0,Delivered,Local
SHP0219,ORD0219,WH008,VEH003,DRV012,RT007,2025-01-24,2025-01-29,2025-01-29,303.06,1339.34,Delivered,Inter-City
SHP0220,ORD0220,WH002,VEH006,DRV033,RT016,2025-11-21,2025-11-28,2025-11-26,274.06,820.01,Delivered,Inter-City
SHP0221,ORD0221,WH007,VEH018,DRV033,RT005,2025-04-19,2025-04-25,2025-04-24,580.7,4642.28,Delivered,Inter-City
SHP0222,ORD0222,WH008,VEH002,DRV018,RT002,2025-08-25,2025-08-28,2025-08-28,714.82,2538.98,Delivered,Inter-City
SHP0223,ORD0223,WH002,VEH019,DRV028,RT004,2024-12-29,2025-01-02,2025-01-02,496.88,2638.97,Delivered,Inter-City
SHP0224,ORD0224,WH004,VEH006,DRV032,RT010,2025-11-21,2025-11-28,2025-11-26,555.45,1857.86,Delivered,Inter-City
SHP0225,ORD0225,WH007,VEH012,DRV007,RT015,2025-08-17,2025-08-24,2025-08-22,671.68,2947.97,Delivered,Local
SHP0226,ORD0226,WH005,VEH002,DRV039,RT014,2025-12-19,2025-12-25,2025-12-24,835.91,3559.21,Delivered,Local
SHP0227,ORD0227,WH009,VEH008,DRV047,RT009,2025-09-18,2025-09-22,2025-09-23,269.32,1365.51,Delayed,Inter-City
SHP0228,ORD0228,WH003,VEH003,DRV029,RT001,2024-06-05,2024-06-10,2024-06-09,106.7,304.53,Delivered,Inter-City
SHP0229,ORD0229,WH006,VEH019,DRV049,RT008,2025-10-07,2025-10-11,2025-10-10,544.91,1498.69,Delivered,Local
SHP0230,ORD0230,WH009,VEH019,DRV050,RT008,2024-09-29,2024-10-04,2024-10-03,535.04,2681.01,Delivered,Local
SHP0231,ORD0231,WH010,VEH002,DRV028,RT005,2024-09-21,2024-09-25,2024-09-29,155.58,1232.99,Delayed,Inter-City
SHP0232,ORD0232,WH009,VEH015,DRV039,RT019,2024-03-10,2024-03-14,2024-03-14,26.94,188.53,Returned,Inter-City
SHP0233,ORD0233,WH002,VEH010,DRV005,RT007,2024-04-25,2024-04-30,2024-04-28,252.04,1503.94,Delivered,Inter-City
SHP0234,ORD0234,WH010,VEH006,DRV014,RT014,2024-04-20,2024-04-22,2024-04-22,477.73,2123.89,Delivered,Inter-City
SHP0235,ORD0235,WH001,VEH011,DRV012,RT008,2024-02-14,2024-02-17,2024-02-16,558.51,1433.35,Delivered,Local
SHP0236,ORD0236,WH006,VEH001,DRV011,RT012,2024-10-12,2024-10-19,2024-10-18,498.11,1779.8,Delivered,Inter-City
SHP0237,ORD0237,WH010,VEH004,DRV028,RT011,2025-10-27,2025-10-28,2025-10-30,698.53,2543.77,Delayed,Local
SHP0238,ORD0238,WH010,VEH014,DRV026,RT003,2025-04-26,2025-05-03,2025-05-01,486.82,3636.22,Delivered,Local
SHP0239,ORD0239,WH002,VEH017,DRV009,RT009,2025-08-31,2025-09-05,2025-09-10,754.24,4361.71,Delayed,Local
SHP0240,ORD0240,WH009,VEH018,DRV047,RT001,2025-02-14,2025-02-18,2025-02-16,149.73,543.37,Delivered,Local
SHP0241,ORD0241,WH008,VEH009,DRV027,RT017,2024-04-17,2024-04-24,2024-04-24,840.54,4820.74,Delivered,Inter-City
SHP0242,ORD0242,WH007,VEH013,DRV017,RT018,2025-03-08,2025-03-13,2025-03-11,540.71,3692.29,Delivered,Local
SHP0243,ORD0243,WH004,VEH019,DRV026,RT020,2025-07-16,2025-07-20,2025-07-19,930.66,3989.72,Delivered,Local
SHP0244,ORD0244,WH005,VEH003,DRV021,RT011,2025-08-25,2025-08-28,2025-08-27,804.56,1847.11,Delivered,Inter-City
SHP0245,ORD0245,WH002,VEH020,DRV009,RT020,2025-11-26,2025-11-28,2025-11-28,845.59,5653.85,Delivered,Inter-City
SHP0246,ORD0246,WH006,VEH008,DRV045,RT013,2025-12-12,2025-12-13,2025-12-12,117.82,571.06,Delivered,Local
SHP0247,ORD0247,WH007,VEH002,DRV015,RT020,2025-07-04,2025-07-11,2025-07-09,808.47,2621.75,Delivered,Local
SHP0248,ORD0248,WH006,VEH008,DRV027,RT005,2024-04-12,2024-04-17,2024-04-15,263.61,1116.21,Delivered,Inter-City
SHP0249,ORD0249,WH001,VEH013,DRV032,RT001,2024-02-20,2024-02-21,2024-02-19,657.78,3574.64,Delivered,Inter-City
SHP0250,ORD0250,WH003,VEH010,DRV034,RT019,2024-09-13,2024-09-15,2024-09-16,296.85,1263.99,Delayed,Inter-City
SHP0251,ORD0251,WH007,VEH009,DRV048,RT018,2025-09-20,2025-09-24,2025-09-23,500.02,1150.05,Delivered,Inter-City
SHP0252,ORD0252,WH007,VEH009,DRV011,RT001,2024-11-14,2024-11-17,2024-11-16,865.85,4277.45,Delivered,Inter-City
SHP0253,ORD0253,WH008,VEH011,DRV035,RT001,2025-08-07,2025-08-11,2025-08-14,769.17,5990.72,Delayed,Inter-City
SHP0254,ORD0254,WH004,VEH017,DRV039,RT001,2025-03-11,2025-03-13,2025-03-13,857.75,3617.28,Delivered,Inter-City
SHP0255,ORD0255,WH007,VEH013,DRV009,RT006,2025-03-04,2025-03-07,2025-03-10,58.92,258.01,Delayed,Inter-City
SHP0256,ORD0256,WH006,VEH020,DRV039,RT012,2024-08-22,2024-08-23,2024-08-23,696.32,4213.85,Delivered,Inter-City
SHP0257,ORD0257,WH003,VEH006,DRV008,RT006,2024-06-04,2024-06-07,2024-06-07,963.46,6541.08,Delivered,Inter-City
SHP0258,ORD0258,WH007,VEH016,DRV045,RT016,2024-11-14,2024-11-18,2024-11-18,764.99,4344.87,Delivered,Inter-City
SHP0259,ORD0259,WH007,VEH001,DRV007,RT003,2024-06-30,2024-07-03,2024-07-01,983.58,2511.87,Delivered,Inter-City
SHP0260,ORD0260,WH009,VEH009,DRV035,RT017,2025-10-16,2025-10-20,2025-10-20,11.09,82.36,Delivered,Local
SHP0261,ORD0261,WH009,VEH001,DRV007,RT016,2025-08-25,2025-08-30,2025-08-30,982.07,4799.57,In Transit,Inter-City
SHP0262,ORD0262,WH008,VEH018,DRV009,RT007,2024-03-22,2024-03-24,2024-03-22,597.55,4571.62,Delivered,Inter-City
SHP0263,ORD0263,WH008,VEH001,DRV018,RT015,2024-05-18,2024-05-24,2024-05-23,793.57,5647.4,Delivered,Local
SHP0264,ORD0264,WH007,VEH003,DRV010,RT004,2024-06-17,2024-06-18,2024-06-18,531.12,1791.39,Delivered,Inter-City
SHP0265,ORD0265,WH008,VEH011,DRV015,RT014,2024-12-20,2024-12-26,2024-12-24,730.85,5260.94,Delivered,Inter-City
SHP0266,ORD0266,WH009,VEH002,DRV030,RT018,2024-12-24,2024-12-31,2024-12-29,172.96,1366.45,Delivered,Inter-City
SHP0267,ORD0267,WH009,VEH006,DRV020,RT005,2024-05-06,2024-05-12,2024-05-10,696.24,2363.99,Delivered,Local
SHP0268,ORD0268,WH006,VEH009,DRV024,RT009,2024-02-18,2024-02-19,2024-02-17,944.85,3332.29,Delivered,Inter-City
SHP0269,ORD0269,WH006,VEH010,DRV042,RT015,2024-12-12,2024-12-18,2024-12-18,870.52,6157.24,Delivered,Local
SHP0270,ORD0270,WH002,VEH004,DRV009,RT007,2024-06-06,2024-06-12,2024-06-11,289.04,1509.83,Delivered,Local
SHP0271,ORD0271,WH008,VEH020,DRV047,RT003,2025-04-06,2025-04-10,2025-04-09,765.34,2646.07,Delivered,Inter-City
SHP0272,ORD0272,WH005,VEH006,DRV032,RT006,2024-02-01,2024-02-03,2024-02-01,541.2,3307.0,Delivered,Inter-City
SHP0273,ORD0273,WH002,VEH016,DRV023,RT001,2025-11-01,2025-11-06,2025-11-06,802.19,1928.17,Delivered,Inter-City
SHP0274,ORD0274,WH007,VEH008,DRV003,RT009,2024-12-02,2024-12-08,2024-12-06,198.39,856.98,Delivered,Inter-City
SHP0275,ORD0275,WH004,VEH011,DRV047,RT018,2025-05-30,2025-06-06,2025-06-06,270.43,1991.11,Delivered,Inter-City
SHP0276,ORD0276,WH006,VEH008,DRV020,RT001,2024-02-06,2024-02-13,2024-02-11,788.9,5081.97,Delivered,Inter-City
SHP0277,ORD0277,WH009,VEH003,DRV046,RT013,2025-03-27,2025-03-31,2025-03-29,290.17,2155.97,Delivered,Inter-City
SHP0278,ORD0278,WH007,VEH012,DRV012,RT009,2024-09-17,2024-09-20,2024-09-18,955.73,3411.88,Delivered,Local
SHP0279,ORD0279,WH007,VEH002,DRV035,RT007,2025-07-01,2025-07-04,2025-07-02,70.63,396.7,Delivered,Local
SHP0280,ORD0280,WH004,VEH015,DRV046,RT018,2024-04-19,2024-04-20,2024-04-18,687.81,4494.09,Delivered,Inter-City
SHP0281,ORD0281,WH006,VEH008,DRV042,RT020,2024-05-06,2024-05-08,2024-05-08,538.95,4183.37,Returned,Inter-City
SHP0282,ORD0282,WH009,VEH009,DRV035,RT013,2025-09-29,2025-10-04,2025-10-04,581.38,4609.78,In Transit,Inter-City
SHP0283,ORD0283,WH009,VEH017,DRV050,RT005,2025-12-08,2025-12-13,2025-12-13,309.54,2448.99,Delivered,Inter-City
SHP0284,ORD0284,WH008,VEH019,DRV045,RT005,2025-05-05,2025-05-06,2025-05-05,840.55,5115.71,Delivered,Inter-City
SHP0285,ORD0285,WH005,VEH013,DRV015,RT002,2024-04-01,2024-04-08,2024-04-06,986.56,5172.22,Delivered,Inter-City
SHP0286,ORD0286,WH007,VEH009,DRV012,RT009,2024-05-15,2024-05-17,2024-05-15,650.45,3612.83,Delivered,Local
SHP0287,ORD0287,WH003,VEH017,DRV016,RT008,2025-08-04,2025-08-11,2025-08-11,155.19,415.35,Delivered,Inter-City
SHP0288,ORD0288,WH009,VEH016,DRV002,RT013,2024-06-09,2024-06-14,2024-06-16,983.49,5018.24,Delayed,Inter-City
SHP0289,ORD0289,WH009,VEH002,DRV046,RT019,2025-07-24,2025-07-26,2025-07-26,149.98,340.26,Delivered,Inter-City
SHP0290,ORD0290,WH002,VEH001,DRV012,RT008,2024-06-28,2024-06-29,2024-06-29,67.72,347.55,Delivered,Local
SHP0291,ORD0291,WH008,VEH014,DRV025,RT004,2024-02-16,2024-02-17,2024-02-15,842.07,4699.76,Delivered,Inter-City
SHP0292,ORD0292,WH009,VEH016,DRV046,RT013,2024-05-04,2024-05-05,2024-05-03,88.19,332.73,Delivered,Local
SHP0293,ORD0293,WH006,VEH013,DRV006,RT010,2024-03-04,2024-03-10,2024-03-10,898.25,3356.02,Delivered,Local
SHP0294,ORD0294,WH006,VEH008,DRV042,RT003,2025-08-26,2025-08-31,2025-08-31,787.24,2879.87,Delivered,Inter-City
SHP0295,ORD0295,WH009,VEH005,DRV013,RT011,2024-11-12,2024-11-16,2024-11-14,319.81,1937.31,Delivered,Inter-City
SHP0296,ORD0296,WH002,VEH002,DRV001,RT007,2024-01-18,2024-01-22,2024-01-21,916.42,1852.13,Delivered,Inter-City
SHP0297,ORD0297,WH005,VEH011,DRV048,RT019,2025-01-23,2025-01-27,2025-01-27,334.75,2483.05,Delivered,Inter-City
SHP0298,ORD0298,WH001,VEH014,DRV028,RT013,2025-03-08,2025-03-11,2025-03-11,78.46,582.95,Delivered,Local
SHP0299,ORD0299,WH007,VEH012,DRV020,RT003,2025-12-26,2025-12-27,2025-12-25,841.52,6697.41,Delivered,Inter-City
SHP0300,ORD0300,WH004,VEH010,DRV001,RT015,2025-07-08,2025-07-11,2025-07-11,401.83,2775.71,Delivered,Inter-City
SHP0301,ORD0301,WH010,VEH009,DRV050,RT020,2025-04-25,2025-04-26,2025-04-24,617.1,2594.11,Delivered,Inter-City
SHP0302,ORD0302,WH009,VEH007,DRV028,RT014,2025-07-15,2025-07-17,2025-07-16,556.19,2373.55,Delivered,Local
SHP0303,ORD0303,WH010,VEH019,DRV040,RT013,2024-06-12,2024-06-16,2024-06-14,461.82,966.39,Delivered,Local
SHP0304,ORD0304,WH004,VEH018,DRV028,RT018,2025-07-22,2025-07-27,2025-07-25,567.92,2745.82,Delivered,Inter-City
SHP0305,ORD0305,WH008,VEH020,DRV005,RT012,2024-02-01,2024-02-04,2024-02-02,431.61,1803.32,Delivered,Inter-City
SHP0306,ORD0306,WH002,VEH019,DRV030,RT013,2024-01-24,2024-01-30,2024-01-28,240.56,513.27,Delivered,Inter-City
SHP0307,ORD0307,WH002,VEH005,DRV028,RT012,2025-04-10,2025-04-17,2025-04-15,524.37,2807.69,Delivered,Inter-City
SHP0308,ORD0308,WH003,VEH013,DRV001,RT010,2024-03-21,2024-03-26,2024-03-26,762.25,6008.35,Delivered,Inter-City
SHP0309,ORD0309,WH010,VEH012,DRV009,RT003,2025-04-17,2025-04-20,2025-04-19,512.94,4015.85,Delivered,Inter-City
SHP0310,ORD0310,WH002,VEH015,DRV032,RT015,2024-10-24,2024-10-30,2024-10-30,672.61,1902.02,Delivered,Local
SHP0311,ORD0311,WH005,VEH013,DRV039,RT006,2024-03-17,2024-03-18,2024-03-16,674.61,4728.15,Delivered,Inter-City
SHP0312,ORD0312,WH009,VEH005,DRV018,RT003,2025-09-15,2025-09-21,2025-09-19,405.8,1147.04,Delivered,Inter-City
SHP0313,ORD0313,WH005,VEH006,DRV011,RT005,2025-09-09,2025-09-13,2025-09-12,514.67,1259.24,Delivered,Inter-City
SHP0314,ORD0314,WH001,VEH009,DRV047,RT012,2024-09-29,2024-10-01,2024-10-01,824.19,3362.42,Delivered,Local
SHP0315,ORD0315,WH005,VEH012,DRV032,RT002,2024-11-22,2024-11-26,2024-11-24,130.79,924.62,Delivered,Inter-City
SHP0316,ORD0316,WH003,VEH005,DRV024,RT016,2024-01-01,2024-01-07,2024-01-05,22.97,147.14,Delivered,Local
SHP0317,ORD0317,WH002,VEH013,DRV015,RT011,2025-02-23,2025-02-26,2025-02-26,462.06,1509.84,Delivered,Inter-City
SHP0318,ORD0318,WH003,VEH009,DRV031,RT006,2025-05-30,2025-06-01,2025-05-30,612.97,4489.73,Delivered,Inter-City
SHP0319,ORD0319,WH005,VEH001,DRV004,RT003,2025-05-12,2025-05-17,2025-05-15,945.59,6525.48,Delivered,Local
SHP0320,ORD0320,WH003,VEH006,DRV045,RT009,2025-04-08,2025-04-10,2025-04-10,140.57,635.11,Delivered,Local
SHP0321,ORD0321,WH007,VEH018,DRV050,RT012,2024-01-07,2024-01-11,2024-01-11,63.62,261.39,Delivered,Inter-City
SHP0322,ORD0322,WH009,VEH002,DRV006,RT004,2025-08-11,2025-08-14,2025-08-14,612.37,4325.2,Delivered,Inter-City
SHP0323,ORD0323,WH002,VEH003,DRV021,RT006,2025-03-13,2025-03-14,2025-03-12,880.71,5692.21,Delivered,Local
SHP0324,ORD0324,WH004,VEH015,DRV004,RT019,2024-05-19,2024-05-21,2024-05-21,37.66,91.34,Delivered,Inter-City
SHP0325,ORD0325,WH007,VEH019,DRV021,RT001,2024-01-05,2024-01-09,2024-01-08,906.52,6327.39,Delivered,Local
SHP0326,ORD0326,WH002,VEH017,DRV037,RT010,2025-07-29,2025-08-04,2025-08-03,700.63,2355.53,Delivered,Inter-City
SHP0327,ORD0327,WH003,VEH019,DRV034,RT015,2025-02-27,2025-03-04,2025-03-04,557.56,1828.81,In Transit,Inter-City
SHP0328,ORD0328,WH007,VEH012,DRV009,RT020,2024-09-20,2024-09-23,2024-09-22,767.16,3437.27,Delivered,Inter-City
SHP0329,ORD0329,WH002,VEH020,DRV047,RT017,2024-05-24,2024-05-28,2024-05-28,805.75,5531.97,Delivered,Inter-City
SHP0330,ORD0330,WH002,VEH007,DRV050,RT003,2024-02-06,2024-02-09,2024-02-08,50.18,206.28,Delivered,Local
SHP0331,ORD0331,WH009,VEH020,DRV026,RT008,2025-12-02,2025-12-04,2025-12-04,470.93,1780.41,Delivered,Local
SHP0332,ORD0332,WH006,VEH015,DRV017,RT017,2024-09-04,2024-09-07,2024-09-07,423.57,1000.83,Delivered,Inter-City
SHP0333,ORD0333,WH005,VEH018,DRV028,RT002,2025-03-15,2025-03-19,2025-03-19,590.34,1956.49,Delivered,Inter-City
SHP0334,ORD0334,WH005,VEH010,DRV035,RT017,2024-07-18,2024-07-23,2024-07-22,967.83,3781.81,Delivered,Inter-City
SHP0335,ORD0335,WH004,VEH013,DRV041,RT010,2025-02-19,2025-02-21,2025-02-19,52.2,209.01,Delivered,Local
SHP0336,ORD0336,WH008,VEH015,DRV018,RT002,2025-02-06,2025-02-09,2025-02-08,621.78,2558.4,Delivered,Inter-City
SHP0337,ORD0337,WH006,VEH013,DRV011,RT007,2025-08-01,2025-08-03,2025-08-01,825.53,4593.58,Delivered,Inter-City
SHP0338,ORD0338,WH009,VEH011,DRV050,RT011,2024-04-19,2024-04-20,2024-04-19,630.8,2432.89,Delivered,Inter-City
SHP0339,ORD0339,WH001,VEH020,DRV007,RT008,2024-04-12,2024-04-13,2024-04-13,465.39,2347.92,Delivered,Inter-City
SHP0340,ORD0340,WH007,VEH004,DRV039,RT001,2024-05-25,2024-05-28,2024-05-27,705.64,3296.12,Delivered,Inter-City
SHP0341,ORD0341,WH007,VEH002,DRV044,RT006,2024-06-21,2024-06-27,2024-06-27,409.09,2342.41,Delivered,Inter-City
SHP0342,ORD0342,WH004,VEH011,DRV018,RT003,2025-11-29,2025-12-01,2025-12-01,893.5,5362.04,Delivered,Local
SHP0343,ORD0343,WH003,VEH015,DRV021,RT019,2024-12-31,2025-01-07,2025-01-07,15.52,111.12,Delivered,Inter-City
SHP0344,ORD0344,WH001,VEH003,DRV021,RT004,2024-12-11,2024-12-13,2024-12-11,930.85,6924.62,Delivered,Inter-City
SHP0345,ORD0345,WH006,VEH019,DRV017,RT015,2025-10-10,2025-10-15,2025-10-18,36.83,136.09,Delayed,Inter-City
SHP0346,ORD0346,WH008,VEH004,DRV049,RT015,2025-12-22,2025-12-24,2025-12-24,845.3,4042.37,In Transit,Local
SHP0347,ORD0347,WH009,VEH002,DRV023,RT019,2025-11-21,2025-11-24,2025-11-22,32.91,111.35,Delivered,Inter-City
SHP0348,ORD0348,WH002,VEH002,DRV001,RT013,2024-10-21,2024-10-27,2024-10-25,220.15,841.94,Delivered,Inter-City
SHP0349,ORD0349,WH001,VEH007,DRV045,RT019,2024-05-01,2024-05-02,2024-05-01,351.47,2680.35,Delivered,Inter-City
SHP0350,ORD0350,WH004,VEH014,DRV003,RT017,2025-09-18,2025-09-24,2025-09-23,69.09,363.18,Delivered,Local
SHP0351,ORD0351,WH010,VEH004,DRV015,RT011,2025-09-22,2025-09-27,2025-09-27,960.05,3989.05,Delivered,Local
SHP0352,ORD0352,WH004,VEH012,DRV044,RT019,2024-12-14,2024-12-16,2024-12-16,364.54,883.63,Delivered,Local
SHP0353,ORD0353,WH001,VEH014,DRV032,RT019,2025-08-14,2025-08-15,2025-08-13,24.13,130.96,Delivered,Inter-City
SHP0354,ORD0354,WH009,VEH002,DRV005,RT018,2025-01-31,2025-02-06,2025-02-05,480.11,1087.22,Delivered,Inter-City
SHP0355,ORD0355,WH004,VEH016,DRV033,RT009,2025-12-12,2025-12-18,2025-12-20,718.07,5556.78,Delayed,Local
SHP0356,ORD0356,WH004,VEH019,DRV019,RT010,2025-08-17,2025-08-23,2025-08-22,862.58,1831.32,Delivered,Inter-City
SHP0357,ORD0357,WH007,VEH016,DRV030,RT013,2024-06-09,2024-06-12,2024-06-11,13.01,38.56,Delivered,Inter-City
SHP0358,ORD0358,WH006,VEH001,DRV005,RT016,2024-08-05,2024-08-09,2024-08-12,258.83,1913.55,Delayed,Inter-City
SHP0359,ORD0359,WH003,VEH010,DRV007,RT015,2025-07-04,2025-07-07,2025-07-07,187.85,444.62,Returned,Local
SHP0360,ORD0360,WH003,VEH019,DRV045,RT005,2024-08-12,2024-08-19,2024-08-19,311.18,2220.6,Delivered,Inter-City
SHP0361,ORD0361,WH002,VEH001,DRV048,RT002,2025-08-08,2025-08-09,2025-08-07,895.56,4057.36,Delivered,Inter-City
SHP0362,ORD0362,WH001,VEH012,DRV016,RT001,2025-10-14,2025-10-21,2025-10-19,558.01,2502.13,Delivered,Inter-City
SHP0363,ORD0363,WH005,VEH008,DRV001,RT005,2024-04-29,2024-04-30,2024-04-29,395.62,1313.33,Delivered,Inter-City
SHP0364,ORD0364,WH003,VEH020,DRV001,RT010,2025-11-25,2025-11-28,2025-11-27,337.41,2449.17,Delivered,Inter-City
SHP0365,ORD0365,WH010,VEH018,DRV035,RT015,2024-11-27,2024-12-04,2024-12-09,861.4,2176.21,Delayed,Local
SHP0366,ORD0366,WH010,VEH019,DRV050,RT014,2024-11-15,2024-11-17,2024-11-21,51.19,395.16,Delayed,Inter-City
SHP0367,ORD0367,WH004,VEH014,DRV043,RT006,2024-01-09,2024-01-15,2024-01-15,460.29,1897.47,Delivered,Inter-City
SHP0368,ORD0368,WH003,VEH003,DRV017,RT015,2025-04-19,2025-04-20,2025-04-18,597.86,1199.66,Delivered,Inter-City
SHP0369,ORD0369,WH008,VEH004,DRV006,RT012,2024-06-14,2024-06-16,2024-06-21,11.09,34.76,Delayed,Inter-City
SHP0370,ORD0370,WH003,VEH004,DRV042,RT020,2025-11-07,2025-11-09,2025-11-09,72.19,537.2,Returned,Inter-City
SHP0371,ORD0371,WH009,VEH004,DRV034,RT019,2025-05-15,2025-05-21,2025-05-21,687.96,3710.35,Delivered,Inter-City
SHP0372,ORD0372,WH007,VEH004,DRV050,RT004,2025-05-30,2025-06-03,2025-06-03,215.38,910.75,Returned,Inter-City
SHP0373,ORD0373,WH009,VEH018,DRV006,RT019,2024-11-16,2024-11-21,2024-11-25,691.82,3336.42,Delayed,Inter-City
SHP0374,ORD0374,WH002,VEH013,DRV036,RT017,2024-02-15,2024-02-21,2024-02-21,751.66,4990.09,Delivered,Local
SHP0375,ORD0375,WH004,VEH016,DRV035,RT020,2024-08-09,2024-08-10,2024-08-08,979.19,5534.32,Delivered,Inter-City
SHP0376,ORD0376,WH003,VEH017,DRV038,RT016,2024-06-25,2024-07-02,2024-06-30,279.73,2173.13,Delivered,Inter-City
SHP0377,ORD0377,WH005,VEH002,DRV043,RT004,2025-06-10,2025-06-12,2025-06-12,723.77,3517.98,Delivered,Inter-City
SHP0378,ORD0378,WH001,VEH002,DRV012,RT018,2024-08-06,2024-08-11,2024-08-10,538.97,3099.96,Delivered,Inter-City
SHP0379,ORD0379,WH004,VEH005,DRV043,RT005,2024-03-01,2024-03-04,2024-03-04,281.04,1383.74,Delivered,Inter-City
SHP0380,ORD0380,WH005,VEH007,DRV047,RT005,2025-06-21,2025-06-27,2025-06-27,70.71,554.62,Delivered,Inter-City
SHP0381,ORD0381,WH006,VEH019,DRV039,RT007,2025-12-18,2025-12-19,2025-12-17,130.9,754.48,Delivered,Inter-City
SHP0382,ORD0382,WH001,VEH005,DRV003,RT007,2024-02-21,2024-02-24,2024-02-22,697.4,2311.26,Delivered,Local
SHP0383,ORD0383,WH003,VEH005,DRV046,RT015,2025-05-24,2025-05-27,2025-05-27,696.98,1825.68,Delivered,Inter-City
SHP0384,ORD0384,WH006,VEH007,DRV003,RT005,2025-05-30,2025-05-31,2025-05-30,338.79,773.19,Delivered,Inter-City
SHP0385,ORD0385,WH005,VEH013,DRV013,RT001,2025-11-29,2025-12-06,2025-12-06,347.71,2349.92,Delivered,Local
SHP0386,ORD0386,WH004,VEH015,DRV030,RT015,2024-12-30,2025-01-03,2025-01-01,100.47,524.82,Delivered,Inter-City
SHP0387,ORD0387,WH003,VEH003,DRV044,RT001,2025-10-29,2025-10-31,2025-10-29,94.21,574.29,Delivered,Inter-City
SHP0388,ORD0388,WH002,VEH016,DRV020,RT013,2025-09-14,2025-09-15,2025-09-15,584.13,4518.08,Delivered,Local
SHP0389,ORD0389,WH004,VEH004,DRV002,RT009,2024-09-10,2024-09-17,2024-09-17,965.53,5066.4,Returned,Inter-City
SHP0390,ORD0390,WH005,VEH003,DRV040,RT013,2025-02-05,2025-02-07,2025-02-07,569.65,3878.6,Delivered,Local
SHP0391,ORD0391,WH004,VEH004,DRV027,RT016,2024-01-15,2024-01-20,2024-01-20,370.06,1977.26,Delivered,Inter-City
SHP0392,ORD0392,WH006,VEH014,DRV026,RT015,2024-02-11,2024-02-15,2024-02-15,701.92,5319.97,Delivered,Inter-City
SHP0393,ORD0393,WH002,VEH019,DRV033,RT013,2025-01-05,2025-01-08,2025-01-08,306.68,1141.35,Delivered,Inter-City
SHP0394,ORD0394,WH005,VEH010,DRV042,RT002,2025-03-27,2025-03-31,2025-03-30,979.8,5985.74,Delivered,Local
SHP0395,ORD0395,WH010,VEH007,DRV046,RT008,2025-08-04,2025-08-08,2025-08-07,13.49,79.37,Delivered,Local
SHP0396,ORD0396,WH007,VEH006,DRV030,RT007,2024-05-12,2024-05-19,2024-05-19,388.41,1787.87,Delivered,Inter-City
