order_id,customer_id,order_date,product_category,order_value,payment_mode
ORD0473,CUST010,2025-01-26,Automotive,13767,Net Banking
ORD0474,CUST246,2025-07-11,Food,1909,UPI
ORD0475,CUST468,2025-08-02,Healthcare,6269,UPI
ORD0476,CUST199,2024-10-03,Furniture,3854,UPI
ORD0477,CUST164,2025-09-03,Furniture,3960,Card
ORD0478,CUST459,2024-10-14,Electronics,35912,UPI
ORD0479,CUST272,2025-01-01,Healthcare,4813,Card
ORD0480,CUST499,2024-06-12,Electronics,21243,Card
ORD0481,CUST337,2024-09-03,Clothing,5371,UPI
ORD0482,CUST418,2024-02-27,Furniture,21864,Net Banking
ORD0483,CUST434,2025-02-01,Clothing,7874,UPI
ORD0484,CUST433,2024-06-26,Furniture,10751,UPI
ORD0485,CUST304,2024-11-21,Automotive,24859,Net Banking
ORD0486,CUST184,2025-08-28,Electronics,28047,Card
ORD0487,CUST486,2025-08-04,Healthcare,3328,Card
ORD0488,CUST289,2024-07-11,Food,2720,UPI
ORD0489,CUST159,2024-06-28,Food,655,UPI
ORD0490,CUST047,2024-02-27,Furniture,22715,COD
ORD0491,CUST113,2024-01-21,Healthcare,8831,Net Banking
ORD0492,CUST001,2024-12-05,Healthcare,4300,Card
ORD0493,CUST413,2024-05-13,Clothing,6873,UPI
ORD0494,CUST091,2024-11-27,Electronics,6436,Card
ORD0495,CUST076,2025-08-23,Automotive,6641,UPI
ORD0496,CUST397,2024-04-23,Healthcare,6978,UPI
ORD0497,CUST492,2024-03-15,Clothing,6771,COD
ORD0498,CUST483,2025-11-09,Food,2900,UPI
ORD0499,CUST052,2024-12-10,Clothing,3642,COD
ORD0500,CUST070,2024-06-10,Automotive,16315,UPI
ORD0501,CUST406,2025-10-16,Food,1799,UPI
ORD0502,CUST090,2025-12-25,Healthcare,12363,Card
ORD0503,CUST456,2025-09-20,Clothing,2828,COD
ORD0504,CUST341,2025-08-26,Furniture,15398,Net Banking
ORD0505,CUST158,2025-12-06,Clothing,2043,COD
ORD0506,CUST091,2024-01-02,Automotive,20770,Card
ORD0507,CUST201,2025-08-04,Electronics,16932,Card
ORD0508,CUST309,2024-11-21,Healthcare,4619,COD
ORD0509,CUST328,2025-08-02,Electronics,37517,UPI
ORD0510,CUST073,2024-12-05,Automotive,4549,Card
ORD0511,CUST122,2024-12-21,Clothing,2375,UPI
ORD0512,CUST326,2024-03-31,Automotive,23955,COD
ORD0513,CUST328,2024-12-09,Food,546,COD
ORD0514,CUST136,2024-08-02,Furniture,25713,UPI
ORD0515,CUST035,2024-12-24,Clothing,7447,Net Banking
ORD0516,CUST056,2024-01-02,Electronics,30292,COD
ORD0517,CUST225,2025-03-05,Furniture,16566,UPI
ORD0518,CUST253,2025-01-22,Clothing,5473,Card
ORD0519,CUST193,2024-04-13,Food,2867,COD
ORD0520,CUST334,2025-12-04,Furniture,8329,UPI
ORD0521,CUST232,2024-03-16,Electronics,24327,Card
ORD0522,CUST011,2024-11-22,Clothing,1857,UPI
ORD0523,CUST038,2024-12-16,Furniture,15303,COD
ORD0524,CUST083,2024-03-17,Healthcare,2525,COD
ORD0525,CUST174,2025-08-31,Healthcare,8909,COD
ORD0526,CUST361,2024-02-01,Food,1175,Card
ORD0527,CUST311,2025-03-20,Furniture,4754,COD
ORD0528,CUST052,2024-12-05,Furniture,9225,COD
ORD0529,CUST210,2025-12-14,Healthcare,12829,UPI
ORD0530,CUST474,2025-07-07,Clothing,6411,COD
ORD0531,CUST145,2024-10-31,Furniture,6142,UPI
ORD0532,CUST026,2025-02-06,Healthcare,10005,Card
ORD0533,CUST431,2025-05-17,Furniture,4786,UPI
ORD0534,CUST185,2024-01-04,Food,858,UPI
ORD0535,CUST151,2025-11-08,Automotive,21667,UPI
ORD0536,CUST246,2024-07-23,Electronics,6686,Card
ORD0537,CUST106,2024-06-23,Automotive,11562,UPI
ORD0538,CUST042,2025-04-29,Electronics,25208,Net Banking
ORD0539,CUST402,2025-02-11,Food,2503,UPI
ORD0540,CUST459,2025-11-07,Clothing,1746,UPI
ORD0541,CUST329,2025-07-11,Food,1257,Card
ORD0542,CUST190,2025-01-25,Clothing,2528,Net Banking
ORD0543,CUST229,2024-02-15,Clothing,4602,UPI
ORD0544,CUST239,2024-09-26,Furniture,11800,Card
ORD0545,CUST289,2024-03-04,Furniture,27649,COD
ORD0546,CUST357,2025-11-14,Electronics,10616,Card
ORD0547,CUST343,2024-12-18,Healthcare,7782,UPI
ORD0548,CUST498,2025-08-26,Furniture,21140,UPI
ORD0549,CUST032,2025-01-31,Healthcare,7858,COD
ORD0550,CUST495,2025-07-02,Automotive,17559,UPI
ORD0551,CUST294,2024-08-29,Food,1724,COD
ORD0552,CUST041,2025-02-08,Automotive,3137,Card
ORD0553,CUST258,2025-08-07,Healthcare,14114,COD
ORD0554,CUST293,2025-11-24,Healthcare,3415,Net Banking
ORD0555,CUST062,2025-04-04,Furniture,8477,COD
ORD0556,CUST498,2024-08-04,Furniture,7134,UPI
ORD0557,CUST022,2025-03-09,Electronics,49769,Net Banking
ORD0558,CUST223,2024-07-25,Automotive,6845,UPI
ORD0559,CUST428,2025-09-01,Clothing,3619,Card
ORD0560,CUST467,2024-03-09,Electronics,30434,Card
ORD0561,CUST285,2025-02-10,Healthcare,6343,COD
ORD0562,CUST439,2024-10-09,Healthcare,8506,COD
ORD0563,CUST470,2024-01-13,Automotive,22416,Net Banking
ORD0564,CUST301,2025-06-19,Food,960,UPI
ORD0565,CUST213,2024-06-02,Furniture,21566,UPI
ORD0566,CUST302,2025-08-19,Electronics,11922,Net Banking
ORD0567,CUST289,2024-04-13,Clothing,5387,UPI
ORD0568,CUST451,2024-12-18,Food,1581,UPI
ORD0569,CUST197,2025-11-01,Food,2843,UPI
ORD0570,CUST312,2025-04-29,Electronics,16285,UPI
ORD0571,CUST142,2025-02-16,Furniture,23258,UPI
ORD0572,CUST312,2025-11-28,Automotive,15163,UPI
ORD0573,CUST020,2025-02-09,Clothing,6656,UPI
ORD0574,CUST122,2024-02-20,Automotive,17571,UPI
ORD0575,CUST472,2024-10-02,Clothing,1165,COD
ORD0576,CUST173,2024-11-06,Clothing,3296,UPI
ORD0577,CUST432,2025-05-18,Automotive,24441,UPI
ORD0578,CUST051,2024-08-21,Furniture,12846,Card
ORD0579,CUST499,2025-03-29,Clothing,3207,UPI
ORD0580,CUST374,2025-03-02,Healthcare,11576,COD
ORD0581,CUST046,2024-07-11,Food,1365,Net Banking
ORD0582,CUST468,2025-02-20,Automotive,17874,UPI
ORD0583,CUST389,2025-06-12,Clothing,7725,UPI
ORD0584,CUST029,2025-06-11,Furniture,5150,COD
ORD0585,CUST160,2025-12-27,Healthcare,7609,COD
ORD0586,CUST070,2025-06-20,Healthcare,1474,Card
ORD0587,CUST089,2024-07-16,Furniture,4888,Card
ORD0588,CUST128,2024-02-03,Food,707,UPI
ORD0589,CUST471,2025-01-04,Automotive,8524,COD
ORD0590,CUST141,2025-01-12,Food,2568,UPI
ORD0591,CUST204,2025-10-12,Electronics,49641,COD
ORD0592,CUST016,2024-09-04,Clothing,5004,Card
ORD0593,CUST305,2025-04-01,Furniture,18551,Card
ORD0594,CUST301,2025-07-18,Clothing,3820,Card
ORD0595,CUST084,2024-09-21,Automotive,24572,UPI
ORD0596,CUST047,2024-10-18,Electronics,30333,UPI
ORD0597,CUST026,2024-06-15,Healthcare,13776,UPI
ORD0598,CUST495,2024-08-07,Furniture,24213,UPI
ORD0599,CUST116,2025-11-24,Furniture,11817,Net Banking
ORD0600,CUST334,2025-02-23,Healthcare,1328,UPI
ORD0601,CUST443,2025-11-29,Electronics,36070,UPI
ORD0602,CUST467,2024-05-15,Automotive,7675,COD
ORD0603,CUST308,2024-01-09,Furniture,11270,COD
ORD0604,CUST312,2024-11-08,Automotive,23061,COD
ORD0605,CUST141,2025-03-09,Food,1928,COD
ORD0606,CUST236,2024-09-15,Furniture,18292,UPI
ORD0607,CUST155,2025-11-24,Healthcare,14505,UPI
ORD0608,CUST320,2025-02-10,Healthcare,2676,Net Banking
ORD0609,CUST004,2025-06-07,Automotive,14262,Card
ORD0610,CUST288,2025-10-24,Healthcare,10978,UPI
ORD0611,CUST145,2024-11-01,Automotive,5542,COD
ORD0612,CUST247,2024-03-06,Clothing,3264,UPI
ORD0613,CUST328,2024-11-28,Clothing,3139,UPI
ORD0614,CUST336,2025-12-29,Automotive,11790,Card
ORD0615,CUST097,2024-06-02,Healthcare,13541,Card
ORD0616,CUST124,2024-02-28,Healthcare,7620,Card
ORD0617,CUST339,2024-11-23,Automotive,6585,UPI
ORD0618,CUST370,2024-01-27,Automotive,18297,COD
ORD0619,CUST152,2024-09-22,Food,2157,UPI
ORD0620,CUST199,2024-02-06,Healthcare,12601,UPI
ORD0621,CUST293,2024-07-13,Clothing,6951,COD
ORD0622,CUST366,2024-08-15,Automotive,19518,COD
ORD0623,CUST327,2025-05-02,Automotive,13747,COD
ORD0624,CUST260,2024-11-03,Furniture,24548,COD
ORD0625,CUST449,2025-07-25,Furniture,12626,Card
ORD0626,CUST050,2025-04-27,Furniture,27278,Card
ORD0627,CUST133,2025-07-26,Furniture,25272,UPI
ORD0628,CUST461,2024-12-09,Automotive,4926,UPI
ORD0629,CUST114,2024-12-29,Furniture,27386,UPI
ORD0630,CUST447,2024-11-10,Food,1857,UPI
ORD0631,CUST191,2024-09-23,Healthcare,5817,Net Banking
ORD0632,CUST238,2024-04-30,Food,719,Card
ORD0633,CUST444,2025-10-11,Healthcare,10507,UPI
ORD0634,CUST484,2025-09-27,Electronics,35947,UPI
ORD0635,CUST456,2024-07-18,Healthcare,2963,Card
ORD0636,CUST445,2025-11-28,Food,2670,UPI
ORD0637,CUST153,2025-02-27,Electronics,14881,COD
ORD0638,CUST071,2024-07-24,Clothing,4352,Card
ORD0639,CUST292,2025-04-13,Furniture,13367,Card
ORD0640,CUST442,2024-07-03,Electronics,36954,Card
ORD0641,CUST171,2025-10-08,Furniture,13269,COD
ORD0642,CUST325,2024-02-29,Electronics,34625,UPI
ORD0643,CUST141,2024-08-02,Furniture,21883,Card
ORD0644,CUST392,2024-06-11,Food,860,Card
ORD0645,CUST067,2025-09-21,Food,2258,UPI
ORD0646,CUST207,2025-03-15,Food,2070,COD
ORD0647,CUST003,2024-02-08,Healthcare,4267,Net Banking
ORD0648,CUST375,2025-01-17,Electronics,26116,Card
ORD0649,CUST388,2025-06-27,Furniture,3587,COD
ORD0650,CUST347,2024-01-05,Automotive,10153,COD
ORD0651,CUST116,2025-12-11,Clothing,3556,Net Banking
ORD0652,CUST067,2024-04-15,Food,2561,COD
ORD0653,CUST302,2024-11-09,Furniture,5139,Card
ORD0654,CUST422,2024-02-16,Clothing,3382,Card
ORD0655,CUST234,2025-06-16,Healthcare,9587,Card
ORD0656,CUST173,2025-03-20,Automotive,6384,Net Banking
ORD0657,CUST176,2025-05-16,Clothing,7144,UPI
ORD0658,CUST097,2024-06-17,Food,578,COD
ORD0659,CUST117,2024-08-17,Automotive,6299,COD
ORD0660,CUST109,2024-01-23,Healthcare,9267,UPI
ORD0661,CUST087,2024-05-06,Clothing,6825,COD
ORD0662,CUST334,2024-02-08,Food,1547,UPI
ORD0663,CUST395,2025-07-01,Healthcare,1796,UPI
ORD0664,CUST305,2024-02-19,Automotive,5542,Net Banking
ORD0665,CUST335,2024-01-21,Electronics,12588,UPI
ORD0666,CUST214,2025-03-30,Food,1006,COD
ORD0667,CUST281,2024-09-15,Food,1127,COD
ORD0668,CUST106,2025-12-12,Automotive,22654,Card
ORD0669,CUST005,2024-11-04,Food,913,UPI
ORD0670,CUST340,2025-06-16,Clothing,6101,UPI
ORD0671,CUST311,2025-12-18,Furniture,16724,Card
ORD0672,CUST426,2024-04-17,Healthcare,12776,COD
ORD0673,CUST317,2024-04-30,Clothing,1933,Card
ORD0674,CUST402,2024-04-18,Food,1313,UPI
ORD0675,CUST312,2024-07-23,Clothing,7811,Card
ORD0676,CUST268,2024-07-25,Clothing,6762,Card
ORD0677,CUST210,2024-10-29,Furniture,4291,Net Banking
ORD0678,CUST281,2025-05-23,Furniture,25551,UPI
ORD0679,CUST478,2025-05-07,Clothing,2921,Net Banking
ORD0680,CUST002,2024-01-14,Automotive,4916,Card
ORD0681,CUST465,2024-04-23,Healthcare,11961,COD
ORD0682,CUST253,2024-06-01,Electronics,38535,UPI
ORD0683,CUST039,2024-04-13,Clothing,6278,Card
ORD0684,CUST119,2025-04-12,Clothing,3163,COD
ORD0685,CUST238,2024-02-21,Electronics,16449,UPI
ORD0686,CUST448,2024-02-10,Clothing,3950,COD
ORD0687,CUST411,2025-11-24,Clothing,4489,Card
ORD0688,CUST379,2024-04-28,Electronics,8007,UPI
ORD0689,CUST005,2024-05-21,Automotive,23207,UPI
ORD0690,CUST088,2024-12-02,Clothing,4585,Net Banking
ORD0691,CUST490,2025-09-28,Clothing,7005,UPI
ORD0692,CUST048,2025-01-16,Clothing,2498,Card
ORD0693,CUST059,2025-02-14,Food,2369,UPI
ORD0694,CUST140,2025-01-29,Automotive,17671,Card
ORD0695,CUST410,2025-03-07,Automotive,7465,UPI
ORD0696,CUST058,2024-05-15,Automotive,3921,COD
ORD0697,CUST483,2024-06-12,Electronics,32264,COD
ORD0698,CUST467,2025-08-27,Food,2830,COD
ORD0699,CUST348,2025-03-24,Furniture,23031,Net Banking
ORD0700,CUST195,2025-01-02,Healthcare,1472,UPI
ORD0701,CUST442,2025-12-01,Automotive,6281,Net Banking
ORD0702,CUST248,2025-05-14,Electronics,31953,UPI
ORD0703,CUST226,2024-02-17,Electronics,22145,UPI
ORD0704,CUST336,2024-11-17,Electronics,49428,UPI
ORD0705,CUST269,2025-08-13,Automotive,20514,Card
ORD0706,CUST115,2025-11-16,Clothing,5252,Net Banking
ORD0707,CUST268,2025-12-05,Automotive,22258,Card
ORD0708,CUST049,2025-03-19,Automotive,10145,UPI
ORD0709,CUST247,2024-12-20,Automotive,24160,UPI
ORD0710,CUST329,2025-01-29,Furniture,21295,COD
ORD0711,CUST457,2025-09-19,Electronics,5763,UPI
ORD0712,CUST330,2024-06-09,Healthcare,14907,Card
ORD0713,CUST241,2025-05-22,Furniture,5453,UPI
ORD0714,CUST385,2025-05-18,Clothing,2973,Net Banking
ORD0715,CUST170,2024-10-11,Electronics,38222,Card
ORD0716,CUST115,2025-07-17,Automotive,14407,UPI
ORD0717,CUST207,2024-08-28,Electronics,35087,UPI
ORD0718,CUST228,2025-08-09,Food,860,Card
ORD0719,CUST439,2025-05-25,Food,1794,Card
ORD0720,CUST061,2025-05-24,Automotive,23409,UPI
ORD0721,CUST010,2024-04-15,Food,2188,COD
ORD0722,CUST019,2025-07-24,Healthcare,1002,UPI
ORD0723,CUST423,2024-04-03,Healthcare,11142,UPI
ORD0724,CUST327,2024-11-07,Healthcare,10213,COD
ORD0725,CUST106,2025-11-01,Automotive,16949,UPI
ORD0726,CUST487,2024-12-15,Clothing,7760,Card
ORD0727,CUST028,2024-08-16,Food,1859,UPI
ORD0728,CUST287,2025-09-26,Healthcare,8751,UPI
ORD0729,CUST367,2025-11-03,Clothing,6864,COD
ORD0730,CUST232,2024-04-26,Electronics,48182,UPI
ORD0731,CUST114,2024-01-03,Clothing,3909,COD
ORD0732,CUST425,2025-10-10,Clothing,5486,UPI
ORD0733,CUST268,2025-01-17,Automotive,5483,UPI
ORD0734,CUST024,2024-06-17,Food,1075,UPI
ORD0735,CUST421,2025-02-23,Electronics,21665,Card
ORD0736,CUST313,2024-07-19,Furniture,6956,UPI
ORD0737,CUST477,2025-02-06,Furniture,17976,COD
ORD0738,CUST423,2024-07-14,Automotive,13073,Card
ORD0739,CUST056,2025-02-28,Electronics,46500,COD
ORD0740,CUST429,2025-11-19,Healthcare,3018,UPI
ORD0741,CUST396,2025-04-06,Food,2913,COD
ORD0742,CUST490,2025-05-31,Furniture,19345,Net Banking
ORD0743,CUST003,2025-06-27,Automotive,3591,Net Banking
ORD0744,CUST284,2025-03-19,Healthcare,8912,COD
ORD0745,CUST474,2025-06-04,Furniture,25669,Net Banking
ORD0746,CUST297,2024-06-26,Automotive,6206,Card
ORD0747,CUST054,2025-01-31,Automotive,21678,UPI
ORD0748,CUST311,2024-11-25,Healthcare,7302,UPI
ORD0749,CUST215,2025-09-15,Automotive,10134,COD
ORD0750,CUST141,2025-02-11,Clothing,3409,Card
ORD0751,CUST232,2024-05-16,Furniture,16524,Net Banking
ORD0752,CUST309,2025-12-17,Automotive,18786,Card
ORD0753,CUST154,2025-12-19,Healthcare,6143,UPI
ORD0754,CUST365,2025-07-20,Automotive,9121,UPI
ORD0755,CUST103,2024-08-02,Healthcare,12704,Card
ORD0756,CUST149,2025-12-04,Clothing,6508,UPI
ORD0757,CUST068,2025-12-28,Automotive,7826,UPI
ORD0758,CUST258,2025-07-09,Automotive,22869,Card
ORD0759,CUST166,2025-12-28,Electronics,28084,UPI
ORD0760,CUST288,2025-05-06,Healthcare,10349,Card
ORD0761,CUST483,2025-11-14,Automotive,15679,UPI
ORD0762,CUST346,2025-06-30,Clothing,7941,Net Banking
ORD0763,CUST217,2024-01-14,Healthcare,2744,UPI
ORD0764,CUST013,2025-01-25,Furniture,4738,Card
ORD0765,CUST344,2024-02-27,Furniture,11748,UPI
ORD0766,CUST385,2024-06-13,Clothing,6598,UPI
ORD0767,CUST129,2024-05-29,Electronics,24342,UPI
ORD0768,CUST105,2025-07-08,Electronics,28506,Card
ORD0769,CUST417,2025-04-08,Electronics,45377,Card
ORD0770,CUST445,2025-11-22,Automotive,20411,UPI
ORD0771,CUST443,2024-08-17,Automotive,23204,Card
ORD0772,CUST288,2025-02-02,Furniture,19741,COD
ORD0773,CUST402,2025-12-13,Clothing,6676,Net Banking
ORD0774,CUST341,2024-02-18,Food,2087,UPI
ORD0775,CUST214,2025-12-02,Clothing,5523,Card
ORD0776,CUST028,2024-01-14,Automotive,10235,UPI
ORD0777,CUST104,2025-09-27,Food,1423,UPI
ORD0778,CUST467,2025-10-10,Automotive,23221,COD
ORD0779,CUST189,2025-08-25,Healthcare,13098,UPI
ORD0780,CUST309,2024-07-20,Automotive,8340,Card
ORD0781,CUST151,2025-04-04,Furniture,25369,Card
ORD0782,CUST039,2024-07-10,Furniture,27087,Net Banking
ORD0783,CUST264,2024-05-02,Food,666,Card
ORD0784,CUST220,2024-10-12,Healthcare,5329,UPI
ORD0785,CUST067,2024-06-13,Healthcare,14861,UPI
ORD0786,CUST131,2024-01-06,Clothing,4820,Card
ORD0787,CUST364,2024-06-07,Electronics,15073,UPI
ORD0788,CUST476,2024-11-26,Healthcare,1833,UPI
ORD0789,CUST397,2025-10-02,Healthcare,14814,UPI
ORD0790,CUST339,2024-11-04,Food,2845,UPI
ORD0791,CUST282,2025-01-01,Electronics,25831,UPI
ORD0792,CUST270,2024-08-13,Furniture,20059,UPI
ORD0793,CUST035,2025-06-01,Furniture,16629,Card
ORD0794,CUST279,2025-07-03,Food,876,Card
ORD0795,CUST179,2024-08-14,Furniture,24736,COD
ORD0796,CUST170,2024-12-05,Clothing,3404,UPI
ORD0797,CUST112,2025-09-25,Healthcare,8780,UPI
ORD0798,CUST288,2025-10-26,Electronics,12518,UPI
ORD0799,CUST343,2024-12-20,Food,1484,Card
ORD0800,CUST464,2025-10-19,Healthcare,11176,Net Banking
ORD0801,CUST125,2024-02-10,Automotive,12516,UPI
ORD0802,CUST196,2024-04-26,Food,1550,COD
ORD0803,CUST277,2024-10-16,Electronics,38873,UPI
ORD0804,CUST421,2025-01-18,Healthcare,14153,Card
ORD0805,CUST261,2025-04-01,Food,679,Net Banking
ORD0806,CUST152,2025-10-29,Furniture,13496,COD
ORD0807,CUST264,2024-03-25,Electronics,15970,Net Banking
ORD0808,CUST498,2025-07-04,Healthcare,1120,COD
ORD0809,CUST321,2024-03-08,Furniture,24965,UPI
ORD0810,CUST323,2024-08-06,Automotive,15900,COD
ORD0811,CUST428,2024-04-16,Furniture,20621,UPI
ORD0812,CUST425,2025-12-20,Automotive,16261,COD
ORD0813,CUST332,2024-03-14,Automotive,24480,Card
ORD0814,CUST079,2024-01-25,Food,1858,COD
ORD0815,CUST020,2024-03-30,Electronics,8556,Card
ORD0816,CUST092,2024-09-14,Healthcare,2154,Card
ORD0817,CUST295,2024-08-21,Clothing,4339,Card
ORD0818,CUST199,2025-04-06,Automotive,15252,Net Banking
ORD0819,CUST222,2024-11-19,Electronics,30526,UPI
ORD0820,CUST345,2024-05-01,Healthcare,1096,UPI
ORD0821,CUST329,2025-09-25,Electronics,43378,UPI
ORD0822,CUST024,2025-12-18,Electronics,28442,UPI
ORD0823,CUST476,2025-05-29,Electronics,23994,COD
ORD0824,CUST403,2025-12-03,Clothing,5968,UPI
ORD0825,CUST045,2024-10-15,Food,2062,COD
ORD0826,CUST203,2025-11-07,Electronics,36063,UPI
ORD0827,CUST081,2025-06-30,Furniture,7468,UPI
ORD0828,CUST383,2025-02-04,Healthcare,5832,Net Banking
ORD0829,CUST492,2025-10-11,Furniture,12766,Card
ORD0830,CUST347,2025-10-25,Clothing,1091,Card
ORD0831,CUST284,2025-07-22,Furniture,7038,Card
ORD0832,CUST022,2024-01-06,Healthcare,10775,Net Banking
ORD0833,CUST202,2025-07-04,Healthcare,2394,UPI
ORD0834,CUST157,2024-08-03,Automotive,13267,COD
ORD0835,CUST109,2025-02-26,Automotive,18795,COD
ORD0836,CUST073,2024-06-13,Furniture,10234,Card
ORD0837,CUST316,2024-09-15,Furniture,6755,UPI
ORD0838,CUST093,2025-11-18,Healthcare,14963,Card
ORD0839,CUST028,2025-07-16,Food,2751,UPI
ORD0840,CUST038,2024-10-24,Automotive,4207,UPI
ORD0841,CUST129,2024-04-10,Furniture,26776,UPI
ORD0842,CUST298,2025-05-13,Clothing,3925,Card
ORD0843,CUST066,2025-11-18,Automotive,9685,COD
ORD0844,CUST052,2024-10-18,Healthcare,2143,Net Banking
ORD0845,CUST461,2024-07-17,Clothing,4980,Net Banking
ORD0846,CUST231,2024-12-02,Healthcare,11803,UPI
ORD0847,CUST157,2025-12-11,Healthcare,3496,UPI
ORD0848,CUST290,2025-08-03,Clothing,7616,UPI
ORD0849,CUST162,2025-03-14,Furniture,3158,COD
ORD0850,CUST161,2024-09-09,Furniture,26337,UPI
ORD0851,CUST379,2025-10-18,Food,1633,COD
ORD0852,CUST431,2025-01-03,Furniture,25268,Card
ORD0853,CUST376,2024-12-05,Food,2395,UPI
ORD0854,CUST229,2025-01-02,Clothing,4989,Net Banking
ORD0855,CUST283,2024-04-21,Furniture,24153,Card
ORD0856,CUST311,2024-03-24,Clothing,7770,COD
ORD0857,CUST072,2025-07-05,Furniture,11625,COD
ORD0858,CUST376,2025-10-03,Electronics,9941,UPI
ORD0859,CUST457,2024-01-20,Healthcare,11348,UPI
ORD0860,CUST016,2025-08-18,Healthcare,7637,Card
ORD0861,CUST394,2025-08-27,Furniture,4201,COD
ORD0862,CUST283,2024-09-23,Healthcare,9842,UPI
ORD0863,CUST242,2025-10-31,Furniture,14987,Card
ORD0864,CUST201,2024-08-16,Healthcare,13013,Card
ORD0865,CUST439,2024-10-24,Furniture,18227,Net Banking
ORD0866,CUST257,2025-06-06,Electronics,31003,UPI
ORD0867,CUST187,2025-05-29,Electronics,48429,Net Banking
ORD0868,CUST123,2025-09-20,Automotive,7434,COD
ORD0869,CUST388,2025-06-10,Furniture,17621,UPI
ORD0870,CUST082,2024-07-02,Healthcare,10270,UPI
ORD0871,CUST338,2024-05-29,Automotive,17843,COD
ORD0872,CUST481,2025-01-02,Electronics,19340,UPI
ORD0873,CUST390,2025-05-14,Furniture,5059,COD
ORD0874,CUST136,2025-01-13,Furniture,4402,Card
ORD0875,CUST343,2024-07-30,Healthcare,13967,UPI
ORD0876,CUST185,2025-02-01,Food,2362,COD
ORD0877,CUST452,2024-02-17,Electronics,47501,UPI
ORD0878,CUST166,2024-04-15,Automotive,19084,Card
ORD0879,CUST325,2024-10-07,Automotive,10628,UPI
ORD0880,CUST297,2025-07-11,Healthcare,3848,Card
ORD0881,CUST193,2025-10-31,Food,1996,UPI
ORD0882,CUST301,2025-10-31,Electronics,38860,UPI
ORD0883,CUST129,2025-01-20,Furniture,19920,COD
ORD0884,CUST208,2024-12-27,Clothing,4988,UPI
ORD0885,CUST406,2025-05-08,Healthcare,1108,Card
ORD0886,CUST257,2024-05-22,Food,1178,UPI
ORD0887,CUST118,2024-03-19,Healthcare,11542,Net Banking
ORD0888,CUST144,2024-08-04,Furniture,9124,UPI
ORD0889,CUST081,2025-01-05,Healthcare,12752,COD
ORD0890,CUST419,2024-05-01,Automotive,9547,Card
ORD0891,CUST213,2024-12-04,Automotive,5713,UPI
ORD0892,CUST247,2025-11-22,Food,2462,UPI
ORD0893,CUST108,2025-08-27,Furniture,24209,UPI
ORD0894,CUST427,2025-02-24,Electronics,20969,Card
ORD0895,CUST023,2024-05-10,Healthcare,10705,UPI
ORD0896,CUST083,2024-05-17,Automotive,18798,COD
ORD0897,CUST021,2025-08-09,Furniture,4832,UPI
ORD0898,CUST086,2024-09-21,Furniture,19929,UPI
ORD0899,CUST491,2025-02-19,Healthcare,10234,Card
ORD0900,CUST327,2024-01-20,Automotive,23684,Net Banking
ORD0901,CUST421,2024-10-17,Electronics,19194,UPI
ORD0902,CUST230,2025-09-13,Food,2472,UPI
ORD0903,CUST088,2024-08-12,Food,2961,UPI
ORD0904,CUST074,2025-08-19,Furniture,23421,Net Banking
ORD0905,CUST338,2025-06-07,Clothing,2373,Card
ORD0906,CUST371,2025-12-03,Clothing,4714,Card
ORD0907,CUST306,2025-08-27,Electronics,20061,COD
ORD0908,CUST194,2025-01-29,Furniture,6557,COD
ORD0909,CUST009,2024-07-26,Healthcare,9263,Card
ORD0910,CUST351,2025-03-05,Furniture,22841,COD
ORD0911,CUST050,2024-06-30,Food,2956,UPI
ORD0912,CUST020,2025-06-28,Healthcare,13327,UPI
ORD0913,CUST061,2024-04-05,Food,1033,UPI
ORD0914,CUST462,2025-09-09,Healthcare,14558,UPI
ORD0915,CUST001,2025-11-25,Automotive,16139,Card
ORD0916,CUST268,2025-03-06,Clothing,1355,COD
ORD0917,CUST358,2025-06-26,Food,1439,UPI
ORD0918,CUST481,2025-05-08,Food,1935,UPI
ORD0919,CUST302,2025-12-14,Healthcare,2600,Card
ORD0920,CUST218,2024-05-17,Clothing,4908,COD
ORD0921,CUST393,2024-08-26,Electronics,23564,UPI
ORD0922,CUST307,2025-07-10,Food,1555,Card
ORD0923,CUST097,2024-01-06,Automotive,2233,UPI
ORD0924,CUST296,2025-06-19,Electronics,39063,UPI
ORD0925,CUST004,2025-01-19,Automotive,8731,COD
ORD0926,CUST353,2024-11-19,Food,1983,COD
ORD0927,CUST055,2024-06-07,Food,2897,UPI
ORD0928,CUST130,2024-09-24,Healthcare,7939,COD
ORD0929,CUST290,2025-01-09,Healthcare,5514,Card
ORD0930,CUST349,2025-02-10,Furniture,16540,COD
ORD0931,CUST283,2025-07-24,Food,1232,Card
ORD0932,CUST190,2025-07-26,Healthcare,8925,Card
ORD0933,CUST130,2024-11-10,Healthcare,6641,Card
ORD0934,CUST397,2025-12-23,Food,1065,Card
